order_id,product_id,quantity ,,,,,,,,,,,,
tx-2154,785,4,,,,,,,,,,,,
tx-2155,1000,7,,,,,,,,,,,,
tx-2155,960,2,,,,,,,,,,,,
tx-2155,120,5,,,,,,,,,,,,
tx-2155,347,6,,,,,,,,,,,,
tx-2155,695,9,,,,,,,,,,,,
tx-2155,2499,3,,,,,,,,,,,,
tx-2155,2744,1,,,,,,,,,,,,
tx-2155,2889,8,,,,,,,,,,,,
tx-2155,1552,9,,,,,,,,,,,,
tx-2155,649,3,,,,,,,,,,,,
tx-2156,481,7,,,,,,,,,,,,
tx-2156,1548,6,,,,,,,,,,,,
tx-2156,1965,9,,,,,,,,,,,,
tx-2156,1409,9,,,,,,,,,,,,
tx-2156,1234,1,,,,,,,,,,,,
tx-2156,1997,8,,,,,,,,,,,,
tx-2156,704,9,,,,,,,,,,,,
tx-2156,2741,4,,,,,,,,,,,,
tx-2156,1530,9,,,,,,,,,,,,
tx-2156,1894,5,,,,,,,,,,,,
tx-2157,2774,2,,,,,,,,,,,,
tx-2157,177,6,,,,,,,,,,,,
tx-2157,638,9,,,,,,,,,,,,
tx-2157,2074,1,,,,,,,,,,,,
tx-2157,2746,4,,,,,,,,,,,,
tx-2157,1,2,,,,,,,,,,,,
tx-2157,2647,3,,,,,,,,,,,,
tx-2157,584,5,,,,,,,,,,,,
tx-2157,2903,5,,,,,,,,,,,,
tx-2157,729,5,,,,,,,,,,,,
tx-2158,2453,8,,,,,,,,,,,,
tx-2158,636,6,,,,,,,,,,,,
tx-2158,848,1,,,,,,,,,,,,
tx-2158,1776,1,,,,,,,,,,,,
tx-2158,1562,3,,,,,,,,,,,,
tx-2158,2292,5,,,,,,,,,,,,
tx-2158,1825,7,,,,,,,,,,,,
tx-2158,332,5,,,,,,,,,,,,
tx-2158,1872,3,,,,,,,,,,,,
tx-2158,1653,4,,,,,,,,,,,,
tx-2159,2733,6,,,,,,,,,,,,
tx-2159,1676,2,,,,,,,,,,,,
tx-2159,1762,6,,,,,,,,,,,,
tx-2159,1031,5,,,,,,,,,,,,
tx-2159,66,9,,,,,,,,,,,,
tx-2159,1479,7,,,,,,,,,,,,
tx-2159,853,7,,,,,,,,,,,,
tx-2159,995,1,,,,,,,,,,,,
tx-2159,1154,6,,,,,,,,,,,,
tx-2159,186,7,,,,,,,,,,,,
tx-2160,581,6,,,,,,,,,,,,
tx-2160,2773,6,,,,,,,,,,,,
tx-2160,2687,7,,,,,,,,,,,,
tx-2160,97,5,,,,,,,,,,,,
tx-2160,380,8,,,,,,,,,,,,
tx-2160,1844,2,,,,,,,,,,,,
tx-2160,1547,3,,,,,,,,,,,,
tx-2160,2098,7,,,,,,,,,,,,
tx-2160,609,1,,,,,,,,,,,,
tx-2160,109,6,,,,,,,,,,,,
tx-2161,1271,5,,,,,,,,,,,,
tx-2161,2769,3,,,,,,,,,,,,
tx-2161,1476,4,,,,,,,,,,,,
tx-2161,1780,5,,,,,,,,,,,,
tx-2161,1926,8,,,,,,,,,,,,
tx-2161,1719,5,,,,,,,,,,,,
tx-2161,179,1,,,,,,,,,,,,
tx-2161,485,7,,,,,,,,,,,,
tx-2161,205,9,,,,,,,,,,,,
tx-2161,246,1,,,,,,,,,,,,
tx-2162,1510,9,,,,,,,,,,,,
tx-2162,959,3,,,,,,,,,,,,
tx-2162,1234,3,,,,,,,,,,,,
tx-2162,597,6,,,,,,,,,,,,
tx-2162,330,5,,,,,,,,,,,,
tx-2162,729,9,,,,,,,,,,,,
tx-2162,1116,2,,,,,,,,,,,,
tx-2162,304,4,,,,,,,,,,,,
tx-2162,2114,1,,,,,,,,,,,,
tx-2162,164,2,,,,,,,,,,,,
tx-2163,273,6,,,,,,,,,,,,
tx-2163,382,7,,,,,,,,,,,,
tx-2163,1788,2,,,,,,,,,,,,
tx-2163,1279,1,,,,,,,,,,,,
tx-2163,2443,8,,,,,,,,,,,,
tx-2163,1337,5,,,,,,,,,,,,
tx-2163,432,2,,,,,,,,,,,,
tx-2163,860,9,,,,,,,,,,,,
tx-2163,2524,7,,,,,,,,,,,,
tx-2163,1679,5,,,,,,,,,,,,
tx-2164,1594,4,,,,,,,,,,,,
tx-2164,1844,7,,,,,,,,,,,,
tx-2164,2244,6,,,,,,,,,,,,
tx-2164,317,3,,,,,,,,,,,,
tx-2164,1627,2,,,,,,,,,,,,
tx-2164,1202,8,,,,,,,,,,,,
tx-2164,1848,6,,,,,,,,,,,,
tx-2164,1626,1,,,,,,,,,,,,
tx-2164,2972,8,,,,,,,,,,,,
tx-2164,1821,2,,,,,,,,,,,,
tx-2165,2282,2,,,,,,,,,,,,
tx-2165,681,3,,,,,,,,,,,,
tx-2165,1599,7,,,,,,,,,,,,
tx-2165,1322,9,,,,,,,,,,,,
tx-2165,1005,4,,,,,,,,,,,,
tx-2165,1904,4,,,,,,,,,,,,
tx-2165,2750,9,,,,,,,,,,,,
tx-2165,1319,7,,,,,,,,,,,,
tx-2165,1813,2,,,,,,,,,,,,
tx-2165,252,7,,,,,,,,,,,,
tx-2166,2465,8,,,,,,,,,,,,
tx-2166,556,3,,,,,,,,,,,,
tx-2166,2696,8,,,,,,,,,,,,
tx-2166,721,6,,,,,,,,,,,,
tx-2166,1671,9,,,,,,,,,,,,
tx-2166,2255,7,,,,,,,,,,,,
tx-2166,537,2,,,,,,,,,,,,
tx-2166,1424,3,,,,,,,,,,,,
tx-2166,580,2,,,,,,,,,,,,
tx-2166,1734,4,,,,,,,,,,,,
tx-2167,2066,9,,,,,,,,,,,,
tx-2167,1395,6,,,,,,,,,,,,
tx-2167,1624,7,,,,,,,,,,,,
tx-2167,1619,7,,,,,,,,,,,,
tx-2167,412,8,,,,,,,,,,,,
tx-2167,478,1,,,,,,,,,,,,
tx-2167,1965,9,,,,,,,,,,,,
tx-2167,1467,9,,,,,,,,,,,,
tx-2167,1343,8,,,,,,,,,,,,
tx-2167,2022,9,,,,,,,,,,,,
tx-2168,1593,9,,,,,,,,,,,,
tx-2168,2831,1,,,,,,,,,,,,
tx-2168,1547,2,,,,,,,,,,,,
tx-2168,330,6,,,,,,,,,,,,
tx-2168,1247,9,,,,,,,,,,,,
tx-2168,1273,6,,,,,,,,,,,,
tx-2168,119,4,,,,,,,,,,,,
tx-2168,2816,6,,,,,,,,,,,,
tx-2168,1174,1,,,,,,,,,,,,
tx-2168,387,9,,,,,,,,,,,,
tx-2169,1123,5,,,,,,,,,,,,
tx-2169,2507,9,,,,,,,,,,,,
tx-2169,157,6,,,,,,,,,,,,
tx-2169,2839,1,,,,,,,,,,,,
tx-2169,690,6,,,,,,,,,,,,
tx-2169,1656,5,,,,,,,,,,,,
tx-2169,2335,5,,,,,,,,,,,,
tx-2169,2255,4,,,,,,,,,,,,
tx-2169,2441,9,,,,,,,,,,,,
tx-2169,2493,3,,,,,,,,,,,,
tx-2170,315,7,,,,,,,,,,,,
tx-2170,1613,3,,,,,,,,,,,,
tx-2170,2370,2,,,,,,,,,,,,
tx-2170,981,6,,,,,,,,,,,,
tx-2170,581,6,,,,,,,,,,,,
tx-2170,2649,1,,,,,,,,,,,,
tx-2170,501,4,,,,,,,,,,,,
tx-2170,979,4,,,,,,,,,,,,
tx-2170,1618,3,,,,,,,,,,,,
tx-2170,1024,5,,,,,,,,,,,,
tx-2171,721,5,,,,,,,,,,,,
tx-2171,292,5,,,,,,,,,,,,
tx-2171,114,7,,,,,,,,,,,,
tx-2171,2647,3,,,,,,,,,,,,
tx-2171,2745,3,,,,,,,,,,,,
tx-2171,861,5,,,,,,,,,,,,
tx-2171,1584,5,,,,,,,,,,,,
tx-2171,298,5,,,,,,,,,,,,
tx-2171,1909,9,,,,,,,,,,,,
tx-2171,266,6,,,,,,,,,,,,
tx-2172,2396,6,,,,,,,,,,,,
tx-2172,946,8,,,,,,,,,,,,
tx-2172,379,8,,,,,,,,,,,,
tx-2172,888,7,,,,,,,,,,,,
tx-2172,1571,8,,,,,,,,,,,,
tx-2172,1731,5,,,,,,,,,,,,
tx-2172,2544,5,,,,,,,,,,,,
tx-2172,230,7,,,,,,,,,,,,
tx-2172,2120,5,,,,,,,,,,,,
tx-2172,2497,9,,,,,,,,,,,,
tx-2173,2484,3,,,,,,,,,,,,
tx-2173,441,1,,,,,,,,,,,,
tx-2173,2105,7,,,,,,,,,,,,
tx-2173,875,4,,,,,,,,,,,,
tx-2173,2852,9,,,,,,,,,,,,
tx-2173,250,1,,,,,,,,,,,,
tx-2173,816,3,,,,,,,,,,,,
tx-2173,875,7,,,,,,,,,,,,
tx-2173,1833,6,,,,,,,,,,,,
tx-2173,2631,7,,,,,,,,,,,,
tx-2174,195,9,,,,,,,,,,,,
tx-2174,2767,2,,,,,,,,,,,,
tx-2174,2585,9,,,,,,,,,,,,
tx-2174,138,7,,,,,,,,,,,,
tx-2174,821,6,,,,,,,,,,,,
tx-2174,2906,5,,,,,,,,,,,,
tx-2174,190,3,,,,,,,,,,,,
tx-2174,2703,3,,,,,,,,,,,,
tx-2174,308,7,,,,,,,,,,,,
tx-2174,81,2,,,,,,,,,,,,
tx-2175,2880,3,,,,,,,,,,,,
tx-2175,882,2,,,,,,,,,,,,
tx-2175,1213,7,,,,,,,,,,,,
tx-2175,1261,1,,,,,,,,,,,,
tx-2175,225,7,,,,,,,,,,,,
tx-2175,99,6,,,,,,,,,,,,
tx-2175,557,2,,,,,,,,,,,,
tx-2175,2439,9,,,,,,,,,,,,
tx-2175,171,8,,,,,,,,,,,,
tx-2175,2721,4,,,,,,,,,,,,
tx-2176,1159,1,,,,,,,,,,,,
tx-2176,511,7,,,,,,,,,,,,
tx-2176,291,9,,,,,,,,,,,,
tx-2176,1300,7,,,,,,,,,,,,
tx-2176,849,3,,,,,,,,,,,,
tx-2176,769,1,,,,,,,,,,,,
tx-2176,88,7,,,,,,,,,,,,
tx-2176,1016,3,,,,,,,,,,,,
tx-2176,609,4,,,,,,,,,,,,
tx-2176,2394,5,,,,,,,,,,,,
tx-2177,2720,9,,,,,,,,,,,,
tx-2177,2418,9,,,,,,,,,,,,
tx-2177,881,4,,,,,,,,,,,,
tx-2177,2951,8,,,,,,,,,,,,
tx-2177,337,4,,,,,,,,,,,,
tx-2177,298,8,,,,,,,,,,,,
tx-2177,2802,7,,,,,,,,,,,,
tx-2177,9,9,,,,,,,,,,,,
tx-2177,2374,3,,,,,,,,,,,,
tx-2177,1303,9,,,,,,,,,,,,
tx-2178,2125,6,,,,,,,,,,,,
tx-2178,1992,2,,,,,,,,,,,,
tx-2178,1158,9,,,,,,,,,,,,
tx-2178,1190,8,,,,,,,,,,,,
tx-2178,257,6,,,,,,,,,,,,
tx-2178,544,9,,,,,,,,,,,,
tx-2178,1477,4,,,,,,,,,,,,
tx-2178,1729,3,,,,,,,,,,,,
tx-2178,2896,3,,,,,,,,,,,,
tx-2178,926,5,,,,,,,,,,,,
tx-2179,1108,5,,,,,,,,,,,,
tx-2179,79,4,,,,,,,,,,,,
tx-2179,2369,6,,,,,,,,,,,,
tx-2179,1288,9,,,,,,,,,,,,
tx-2179,1567,1,,,,,,,,,,,,
tx-2179,1973,6,,,,,,,,,,,,
tx-2179,966,1,,,,,,,,,,,,
tx-2179,608,6,,,,,,,,,,,,
tx-2179,972,5,,,,,,,,,,,,
tx-2179,1796,1,,,,,,,,,,,,
tx-2180,645,5,,,,,,,,,,,,
tx-2180,2967,8,,,,,,,,,,,,
tx-2180,2123,7,,,,,,,,,,,,
tx-2180,2131,3,,,,,,,,,,,,
tx-2180,1786,3,,,,,,,,,,,,
tx-2180,831,3,,,,,,,,,,,,
tx-2180,2649,8,,,,,,,,,,,,
tx-2180,2114,6,,,,,,,,,,,,
tx-2180,254,9,,,,,,,,,,,,
tx-2180,532,5,,,,,,,,,,,,
tx-2181,1737,2,,,,,,,,,,,,
tx-2181,2461,9,,,,,,,,,,,,
tx-2181,287,6,,,,,,,,,,,,
tx-2181,310,5,,,,,,,,,,,,
tx-2181,2669,4,,,,,,,,,,,,
tx-2181,1058,5,,,,,,,,,,,,
tx-2181,1665,3,,,,,,,,,,,,
tx-2181,327,1,,,,,,,,,,,,
tx-2181,191,2,,,,,,,,,,,,
tx-2181,1846,3,,,,,,,,,,,,
tx-2182,1492,6,,,,,,,,,,,,
tx-2182,1542,5,,,,,,,,,,,,
tx-2182,223,6,,,,,,,,,,,,
tx-2182,1846,4,,,,,,,,,,,,
tx-2182,2028,2,,,,,,,,,,,,
tx-2182,2909,6,,,,,,,,,,,,
tx-2182,2871,6,,,,,,,,,,,,
tx-2182,2176,1,,,,,,,,,,,,
tx-2182,2535,8,,,,,,,,,,,,
tx-2182,1518,1,,,,,,,,,,,,
tx-2183,2903,8,,,,,,,,,,,,
tx-2183,903,6,,,,,,,,,,,,
tx-2183,89,5,,,,,,,,,,,,
tx-2183,756,5,,,,,,,,,,,,
tx-2183,1703,2,,,,,,,,,,,,
tx-2183,733,2,,,,,,,,,,,,
tx-2183,265,1,,,,,,,,,,,,
tx-2183,742,6,,,,,,,,,,,,
tx-2183,2858,1,,,,,,,,,,,,
tx-2183,2655,6,,,,,,,,,,,,
tx-2184,2190,1,,,,,,,,,,,,
tx-2184,743,8,,,,,,,,,,,,
tx-2184,1063,8,,,,,,,,,,,,
tx-2184,2505,6,,,,,,,,,,,,
tx-2184,2525,4,,,,,,,,,,,,
tx-2184,662,2,,,,,,,,,,,,
tx-2184,996,4,,,,,,,,,,,,
tx-2184,410,3,,,,,,,,,,,,
tx-2184,1821,7,,,,,,,,,,,,
tx-2184,214,7,,,,,,,,,,,,
tx-2185,1906,6,,,,,,,,,,,,
tx-2185,374,8,,,,,,,,,,,,
tx-2185,2618,5,,,,,,,,,,,,
tx-2185,1538,6,,,,,,,,,,,,
tx-2185,1174,3,,,,,,,,,,,,
tx-2185,1190,4,,,,,,,,,,,,
tx-2185,1866,8,,,,,,,,,,,,
tx-2185,944,7,,,,,,,,,,,,
tx-2185,968,6,,,,,,,,,,,,
tx-2185,2769,9,,,,,,,,,,,,
tx-2186,821,3,,,,,,,,,,,,
tx-2186,2975,9,,,,,,,,,,,,
tx-2186,1110,5,,,,,,,,,,,,
tx-2186,691,9,,,,,,,,,,,,
tx-2186,2977,4,,,,,,,,,,,,
tx-2186,861,9,,,,,,,,,,,,
tx-2186,2594,9,,,,,,,,,,,,
tx-2186,1315,3,,,,,,,,,,,,
tx-2186,286,5,,,,,,,,,,,,
tx-2186,809,8,,,,,,,,,,,,
tx-2187,2178,4,,,,,,,,,,,,
tx-2187,1330,3,,,,,,,,,,,,
tx-2187,380,3,,,,,,,,,,,,
tx-2187,479,7,,,,,,,,,,,,
tx-2187,444,9,,,,,,,,,,,,
tx-2187,2901,2,,,,,,,,,,,,
tx-2187,1061,7,,,,,,,,,,,,
tx-2187,1505,5,,,,,,,,,,,,
tx-2187,1358,5,,,,,,,,,,,,
tx-2187,451,7,,,,,,,,,,,,
tx-2188,2502,7,,,,,,,,,,,,
tx-2188,96,1,,,,,,,,,,,,
tx-2188,2112,4,,,,,,,,,,,,
tx-2188,2192,2,,,,,,,,,,,,
tx-2188,2062,4,,,,,,,,,,,,
tx-2188,816,9,,,,,,,,,,,,
tx-2188,1726,9,,,,,,,,,,,,
tx-2188,995,3,,,,,,,,,,,,
tx-2188,1192,6,,,,,,,,,,,,
tx-2188,2687,2,,,,,,,,,,,,
tx-2189,2571,9,,,,,,,,,,,,
tx-2189,2958,6,,,,,,,,,,,,
tx-2189,2792,1,,,,,,,,,,,,
tx-2189,395,1,,,,,,,,,,,,
tx-2189,697,5,,,,,,,,,,,,
tx-2189,398,1,,,,,,,,,,,,
tx-2189,1984,2,,,,,,,,,,,,
tx-2189,1436,7,,,,,,,,,,,,
tx-2189,2015,7,,,,,,,,,,,,
tx-2189,147,1,,,,,,,,,,,,
tx-2190,2890,5,,,,,,,,,,,,
tx-2190,2692,5,,,,,,,,,,,,
tx-2190,14,4,,,,,,,,,,,,
tx-2190,1135,8,,,,,,,,,,,,
tx-2190,2934,4,,,,,,,,,,,,
tx-2190,2297,8,,,,,,,,,,,,
tx-2190,2294,9,,,,,,,,,,,,
tx-2190,755,3,,,,,,,,,,,,
tx-2190,1832,5,,,,,,,,,,,,
tx-2190,2056,5,,,,,,,,,,,,
tx-2191,1409,5,,,,,,,,,,,,
tx-2191,570,8,,,,,,,,,,,,
tx-2191,2461,1,,,,,,,,,,,,
tx-2191,2642,9,,,,,,,,,,,,
tx-2191,1018,9,,,,,,,,,,,,
tx-2191,1248,7,,,,,,,,,,,,
tx-2191,1510,1,,,,,,,,,,,,
tx-2191,1857,9,,,,,,,,,,,,
tx-2191,1514,3,,,,,,,,,,,,
tx-2191,2566,1,,,,,,,,,,,,
tx-2192,1016,7,,,,,,,,,,,,
tx-2192,2344,3,,,,,,,,,,,,
tx-2192,2213,6,,,,,,,,,,,,
tx-2192,327,2,,,,,,,,,,,,
tx-2192,2463,7,,,,,,,,,,,,
tx-2192,967,9,,,,,,,,,,,,
tx-2192,2428,9,,,,,,,,,,,,
tx-2192,1646,1,,,,,,,,,,,,
tx-2192,1208,9,,,,,,,,,,,,
tx-2192,971,3,,,,,,,,,,,,
tx-2193,2525,9,,,,,,,,,,,,
tx-2193,702,7,,,,,,,,,,,,
tx-2193,321,7,,,,,,,,,,,,
tx-2193,648,7,,,,,,,,,,,,
tx-2193,187,3,,,,,,,,,,,,
tx-2193,911,9,,,,,,,,,,,,
tx-2193,2540,4,,,,,,,,,,,,
tx-2193,2812,6,,,,,,,,,,,,
tx-2193,2029,1,,,,,,,,,,,,
tx-2193,498,7,,,,,,,,,,,,
tx-2194,387,4,,,,,,,,,,,,
tx-2194,721,2,,,,,,,,,,,,
tx-2194,2463,5,,,,,,,,,,,,
tx-2194,2970,3,,,,,,,,,,,,
tx-2194,2206,6,,,,,,,,,,,,
tx-2194,1271,5,,,,,,,,,,,,
tx-2194,701,6,,,,,,,,,,,,
tx-2194,2844,1,,,,,,,,,,,,
tx-2194,2143,5,,,,,,,,,,,,
tx-2194,2187,3,,,,,,,,,,,,
tx-2195,2362,3,,,,,,,,,,,,
tx-2195,2512,3,,,,,,,,,,,,
tx-2195,302,9,,,,,,,,,,,,
tx-2195,77,4,,,,,,,,,,,,
tx-2195,2293,1,,,,,,,,,,,,
tx-2195,2571,1,,,,,,,,,,,,
tx-2195,1479,6,,,,,,,,,,,,
tx-2195,1933,3,,,,,,,,,,,,
tx-2195,1877,2,,,,,,,,,,,,
tx-2195,1824,3,,,,,,,,,,,,
tx-2196,1469,7,,,,,,,,,,,,
tx-2196,85,9,,,,,,,,,,,,
tx-2196,2591,5,,,,,,,,,,,,
tx-2196,2430,1,,,,,,,,,,,,
tx-2196,1801,4,,,,,,,,,,,,
tx-2196,1399,4,,,,,,,,,,,,
tx-2196,539,3,,,,,,,,,,,,
tx-2196,1021,1,,,,,,,,,,,,
tx-2196,2278,6,,,,,,,,,,,,
tx-2196,1938,7,,,,,,,,,,,,
tx-2197,2931,7,,,,,,,,,,,,
tx-2197,1189,2,,,,,,,,,,,,
tx-2197,2448,7,,,,,,,,,,,,
tx-2197,1538,3,,,,,,,,,,,,
tx-2197,2925,1,,,,,,,,,,,,
tx-2197,2859,4,,,,,,,,,,,,
tx-2197,2189,8,,,,,,,,,,,,
tx-2197,1652,6,,,,,,,,,,,,
tx-2197,1352,5,,,,,,,,,,,,
tx-2197,1359,1,,,,,,,,,,,,
tx-2198,1565,6,,,,,,,,,,,,
tx-2198,1859,5,,,,,,,,,,,,
tx-2198,688,9,,,,,,,,,,,,
tx-2198,1937,3,,,,,,,,,,,,
tx-2198,1245,4,,,,,,,,,,,,
tx-2198,729,5,,,,,,,,,,,,
tx-2198,2209,5,,,,,,,,,,,,
tx-2198,2325,8,,,,,,,,,,,,
tx-2198,1913,4,,,,,,,,,,,,
tx-2198,2613,4,,,,,,,,,,,,
tx-2199,2467,2,,,,,,,,,,,,
tx-2199,509,3,,,,,,,,,,,,
tx-2199,2478,2,,,,,,,,,,,,
tx-2199,689,2,,,,,,,,,,,,
tx-2199,375,5,,,,,,,,,,,,
tx-2199,2140,4,,,,,,,,,,,,
tx-2199,489,6,,,,,,,,,,,,
tx-2199,2847,8,,,,,,,,,,,,
tx-2199,823,7,,,,,,,,,,,,
tx-2199,383,2,,,,,,,,,,,,
tx-2200,2588,1,,,,,,,,,,,,
tx-2200,1996,2,,,,,,,,,,,,
tx-2200,156,7,,,,,,,,,,,,
tx-2200,2024,1,,,,,,,,,,,,
tx-2200,649,1,,,,,,,,,,,,
tx-2200,605,1,,,,,,,,,,,,
tx-2200,2597,6,,,,,,,,,,,,
tx-2200,2818,6,,,,,,,,,,,,
tx-2200,509,7,,,,,,,,,,,,
tx-2200,2620,6,,,,,,,,,,,,
tx-2201,2346,9,,,,,,,,,,,,
tx-2201,2310,4,,,,,,,,,,,,
tx-2201,1900,6,,,,,,,,,,,,
tx-2201,512,8,,,,,,,,,,,,
tx-2201,184,9,,,,,,,,,,,,
tx-2201,232,3,,,,,,,,,,,,
tx-2201,15,7,,,,,,,,,,,,
tx-2201,565,8,,,,,,,,,,,,
tx-2201,1526,1,,,,,,,,,,,,
tx-2201,810,2,,,,,,,,,,,,
tx-2202,2569,8,,,,,,,,,,,,
tx-2202,705,9,,,,,,,,,,,,
tx-2202,2649,7,,,,,,,,,,,,
tx-2202,2971,7,,,,,,,,,,,,
tx-2202,1063,6,,,,,,,,,,,,
tx-2202,963,4,,,,,,,,,,,,
tx-2202,694,2,,,,,,,,,,,,
tx-2202,1030,1,,,,,,,,,,,,
tx-2202,471,5,,,,,,,,,,,,
tx-2202,20,7,,,,,,,,,,,,
tx-2203,1960,3,,,,,,,,,,,,
tx-2203,263,7,,,,,,,,,,,,
tx-2203,1363,8,,,,,,,,,,,,
tx-2203,397,8,,,,,,,,,,,,
tx-2203,1715,1,,,,,,,,,,,,
tx-2203,509,4,,,,,,,,,,,,
tx-2203,281,5,,,,,,,,,,,,
tx-2203,1501,5,,,,,,,,,,,,
tx-2203,2395,9,,,,,,,,,,,,
tx-2203,1827,7,,,,,,,,,,,,
tx-2204,1596,7,,,,,,,,,,,,
tx-2204,83,2,,,,,,,,,,,,
tx-2204,931,8,,,,,,,,,,,,
tx-2204,400,8,,,,,,,,,,,,
tx-2204,1722,1,,,,,,,,,,,,
tx-2204,2843,5,,,,,,,,,,,,
tx-2204,1887,6,,,,,,,,,,,,
tx-2204,1141,2,,,,,,,,,,,,
tx-2204,2758,3,,,,,,,,,,,,
tx-2204,1522,7,,,,,,,,,,,,
tx-2205,2659,9,,,,,,,,,,,,
tx-2205,443,4,,,,,,,,,,,,
tx-2205,2315,8,,,,,,,,,,,,
tx-2205,590,9,,,,,,,,,,,,
tx-2205,858,2,,,,,,,,,,,,
tx-2205,152,6,,,,,,,,,,,,
tx-2205,1664,6,,,,,,,,,,,,
tx-2205,564,9,,,,,,,,,,,,
tx-2205,1937,2,,,,,,,,,,,,
tx-2205,2499,6,,,,,,,,,,,,
tx-2206,2501,4,,,,,,,,,,,,
tx-2206,1617,8,,,,,,,,,,,,
tx-2206,2922,9,,,,,,,,,,,,
tx-2206,380,5,,,,,,,,,,,,
tx-2206,2768,3,,,,,,,,,,,,
tx-2206,291,3,,,,,,,,,,,,
tx-2206,1334,8,,,,,,,,,,,,
tx-2206,2651,9,,,,,,,,,,,,
tx-2206,1072,4,,,,,,,,,,,,
tx-2206,38,1,,,,,,,,,,,,
tx-2207,2208,3,,,,,,,,,,,,
tx-2207,1163,4,,,,,,,,,,,,
tx-2207,2303,6,,,,,,,,,,,,
tx-2207,1861,9,,,,,,,,,,,,
tx-2207,2100,3,,,,,,,,,,,,
tx-2207,688,7,,,,,,,,,,,,
tx-2207,2810,5,,,,,,,,,,,,
tx-2207,1198,3,,,,,,,,,,,,
tx-2207,1126,5,,,,,,,,,,,,
tx-2207,607,3,,,,,,,,,,,,
tx-2208,235,7,,,,,,,,,,,,
tx-2208,6,9,,,,,,,,,,,,
tx-2208,689,7,,,,,,,,,,,,
tx-2208,414,3,,,,,,,,,,,,
tx-2208,1685,7,,,,,,,,,,,,
tx-2208,964,6,,,,,,,,,,,,
tx-2208,652,3,,,,,,,,,,,,
tx-2208,1835,3,,,,,,,,,,,,
tx-2208,1248,4,,,,,,,,,,,,
tx-2208,1280,8,,,,,,,,,,,,
tx-2209,1624,8,,,,,,,,,,,,
tx-2209,1557,9,,,,,,,,,,,,
tx-2209,2183,9,,,,,,,,,,,,
tx-2209,2360,2,,,,,,,,,,,,
tx-2209,1792,3,,,,,,,,,,,,
tx-2209,1816,8,,,,,,,,,,,,
tx-2209,612,4,,,,,,,,,,,,
tx-2209,846,3,,,,,,,,,,,,
tx-2209,2836,7,,,,,,,,,,,,
tx-2209,2198,4,,,,,,,,,,,,
tx-2210,464,2,,,,,,,,,,,,
tx-2210,162,8,,,,,,,,,,,,
tx-2210,462,7,,,,,,,,,,,,
tx-2210,492,6,,,,,,,,,,,,
tx-2210,247,7,,,,,,,,,,,,
tx-2210,672,7,,,,,,,,,,,,
tx-2210,2796,3,,,,,,,,,,,,
tx-2210,1704,2,,,,,,,,,,,,
tx-2210,2360,1,,,,,,,,,,,,
tx-2210,1512,2,,,,,,,,,,,,
tx-2211,566,5,,,,,,,,,,,,
tx-2211,487,7,,,,,,,,,,,,
tx-2211,1498,9,,,,,,,,,,,,
tx-2211,1853,4,,,,,,,,,,,,
tx-2211,2888,9,,,,,,,,,,,,
tx-2211,613,4,,,,,,,,,,,,
tx-2211,919,7,,,,,,,,,,,,
tx-2211,329,7,,,,,,,,,,,,
tx-2211,1738,6,,,,,,,,,,,,
tx-2211,1540,4,,,,,,,,,,,,
tx-2212,2625,5,,,,,,,,,,,,
tx-2212,1174,8,,,,,,,,,,,,
tx-2212,2240,7,,,,,,,,,,,,
tx-2212,1284,3,,,,,,,,,,,,
tx-2212,811,6,,,,,,,,,,,,
tx-2212,1100,2,,,,,,,,,,,,
tx-2212,1285,4,,,,,,,,,,,,
tx-2212,2247,7,,,,,,,,,,,,
tx-2212,1324,6,,,,,,,,,,,,
tx-2212,1112,5,,,,,,,,,,,,
tx-2213,1528,5,,,,,,,,,,,,
tx-2213,2953,2,,,,,,,,,,,,
tx-2213,2226,7,,,,,,,,,,,,
tx-2213,1433,8,,,,,,,,,,,,
tx-2213,2324,4,,,,,,,,,,,,
tx-2213,2314,1,,,,,,,,,,,,
tx-2213,2513,4,,,,,,,,,,,,
tx-2213,289,8,,,,,,,,,,,,
tx-2213,2289,4,,,,,,,,,,,,
tx-2213,585,1,,,,,,,,,,,,
tx-2214,2974,8,,,,,,,,,,,,
tx-2214,1483,2,,,,,,,,,,,,
tx-2214,2964,4,,,,,,,,,,,,
tx-2214,1283,7,,,,,,,,,,,,
tx-2214,743,2,,,,,,,,,,,,
tx-2214,1966,4,,,,,,,,,,,,
tx-2214,1476,8,,,,,,,,,,,,
tx-2214,589,6,,,,,,,,,,,,
tx-2214,1973,3,,,,,,,,,,,,
tx-2214,2136,5,,,,,,,,,,,,
tx-2215,1014,9,,,,,,,,,,,,
tx-2215,812,3,,,,,,,,,,,,
tx-2215,1302,9,,,,,,,,,,,,
tx-2215,300,5,,,,,,,,,,,,
tx-2215,334,5,,,,,,,,,,,,
tx-2215,1606,4,,,,,,,,,,,,
tx-2215,1340,6,,,,,,,,,,,,
tx-2215,393,7,,,,,,,,,,,,
tx-2215,646,7,,,,,,,,,,,,
tx-2215,1332,9,,,,,,,,,,,,
tx-2216,1871,9,,,,,,,,,,,,
tx-2216,2480,7,,,,,,,,,,,,
tx-2216,502,2,,,,,,,,,,,,
tx-2216,805,6,,,,,,,,,,,,
tx-2216,2340,1,,,,,,,,,,,,
tx-2216,2804,1,,,,,,,,,,,,
